444,1641,0,oak,oak,purple
444,1653,0,oak,oak,purple
444,1665,0,oak,oak,purple
444,1677,0,oak,oak,purple
444,1689,0,oak,oak,purple
448,882,0,oak,oak,purple
448,906,0,oak,oak,purple
448,1143,0,oak,oak,purple
448,1284,0,oak,oak,purple
448,1296,0,oak,oak,purple
448,1356,0,oak,oak,purple
448,1368,0,oak,oak,purple
448,1581,0,oak,oak,purple
452,1401,0,oak,oak,purple
452,1674,0,oak,oak,purple
456,855,0,oak,oak,purple
456,903,0,oak,oak,purple
456,1329,0,oak,oak,purple
456,1353,0,oak,oak,purple
456,1365,0,oak,oak,purple
456,1590,0,oak,oak,purple
460,1647,0,oak,oak,purple
460,1659,0,oak,oak,purple
460,1683,0,oak,oak,purple
460,1695,0,oak,oak,purple
460,1707,0,oak,oak,purple
460,2097,0,oak,oak,purple
464,864,0,oak,oak,purple
464,876,0,oak,oak,purple
464,888,0,oak,oak,purple
464,900,0,oak,oak,purple
464,1101,0,oak,oak,purple
464,1314,0,oak,oak,purple
464,1326,0,oak,oak,purple
464,1362,0,oak,oak,purple
464,1374,0,oak,oak,purple
464,1386,0,oak,oak,purple
464,1599,0,oak,oak,purple
464,1611,0,oak,oak,purple
468,1668,0,oak,oak,purple
468,1680,0,oak,oak,purple
468,1692,0,oak,oak,purple
468,1704,0,oak,oak,purple
468,2106,0,oak,oak,purple
472,921,0,oak,oak,purple
472,1098,0,oak,oak,purple
472,1122,0,oak,oak,purple
472,1134,0,oak,oak,purple
472,1182,0,oak,oak,purple
472,1407,0,oak,oak,purple
472,1584,0,oak,oak,purple
472,1596,0,oak,oak,purple
472,1608,0,oak,oak,purple
472,1620,0,oak,oak,purple
472,1632,0,oak,oak,purple
472,2058,0,oak,oak,purple
472,2070,0,oak,oak,purple
472,2082,0,oak,oak,purple
476,1665,0,oak,oak,purple
476,1689,0,oak,oak,purple
480,894,0,oak,oak,purple
480,930,0,oak,oak,purple
480,1107,0,oak,oak,purple
480,1131,0,oak,oak,purple
480,1143,0,oak,oak,purple
480,1167,0,oak,oak,purple
480,1179,0,oak,oak,purple
480,1356,0,oak,oak,purple
480,1368,0,oak,oak,purple
480,1380,0,oak,oak,purple
480,1392,0,oak,oak,purple
480,1404,0,oak,oak,purple
480,1416,0,oak,oak,purple
480,1593,0,oak,oak,purple
480,1605,0,oak,oak,purple
480,1617,0,oak,oak,purple
480,1629,0,oak,oak,purple
480,1641,0,oak,oak,purple
480,2043,0,oak,oak,purple
480,2055,0,oak,oak,purple
480,2091,0,oak,oak,purple
484,1686,0,oak,oak,purple
488,963,0,oak,oak,purple
488,1164,0,oak,oak,purple
488,1200,0,oak,oak,purple
488,1353,0,oak,oak,purple
488,1389,0,oak,oak,purple
488,1401,0,oak,oak,purple
488,1425,0,oak,oak,purple
488,1578,0,oak,oak,purple
488,1590,0,oak,oak,purple
488,1602,0,oak,oak,purple
488,1626,0,oak,oak,purple
488,1650,0,oak,oak,purple
488,2028,0,oak,oak,purple
492,819,0,oak,oak,purple
492,1032,0,oak,oak,purple
492,1056,0,oak,oak,purple
492,1068,0,oak,oak,purple
492,1683,0,oak,oak,purple
496,948,0,oak,oak,purple
496,1149,0,oak,oak,purple
496,1185,0,oak,oak,purple
496,1350,0,oak,oak,purple
496,1374,0,oak,oak,purple
496,1386,0,oak,oak,purple
496,1398,0,oak,oak,purple
496,1410,0,oak,oak,purple
496,1434,0,oak,oak,purple
496,1599,0,oak,oak,purple
496,1611,0,oak,oak,purple
496,1635,0,oak,oak,purple
496,1647,0,oak,oak,purple
496,1659,0,oak,oak,purple
496,2025,0,oak,oak,purple
500,1029,0,oak,oak,purple
500,1053,0,oak,oak,purple
500,1065,0,oak,oak,purple
500,1077,0,oak,oak,purple
500,1101,0,oak,oak,purple
504,981,0,oak,oak,purple
504,1182,0,oak,oak,purple
504,1206,0,oak,oak,purple
504,1218,0,oak,oak,purple
504,1371,0,oak,oak,purple
504,1383,0,oak,oak,purple
504,1395,0,oak,oak,purple
504,1419,0,oak,oak,purple
504,1620,0,oak,oak,purple
508,849,0,oak,oak,purple
508,1050,0,oak,oak,purple
508,1098,0,oak,oak,purple
508,1263,0,oak,oak,purple
508,1287,0,oak,oak,purple
512,930,0,oak,oak,purple
512,942,0,oak,oak,purple
512,954,0,oak,oak,purple
512,966,0,oak,oak,purple
512,1155,0,oak,oak,purple
512,1179,0,oak,oak,purple
512,1191,0,oak,oak,purple
512,1203,0,oak,oak,purple
512,1215,0,oak,oak,purple
512,1239,0,oak,oak,purple
512,1392,0,oak,oak,purple
512,1404,0,oak,oak,purple
512,1440,0,oak,oak,purple
512,1605,0,oak,oak,purple
516,822,0,oak,oak,purple
516,882,0,oak,oak,purple
516,1059,0,oak,oak,purple
516,1095,0,oak,oak,purple
516,1119,0,oak,oak,purple
516,1131,0,oak,oak,purple
516,1296,0,oak,oak,purple
516,1581,0,oak,oak,purple
520,951,0,oak,oak,purple
520,963,0,oak,oak,purple
520,1188,0,oak,oak,purple
520,1200,0,oak,oak,purple
520,1224,0,oak,oak,purple
520,1236,0,oak,oak,purple
520,1248,0,oak,oak,purple
520,1437,0,oak,oak,purple
520,1449,0,oak,oak,purple
520,1614,0,oak,oak,purple
520,1626,0,oak,oak,purple
524,903,0,oak,oak,purple
524,1056,0,oak,oak,purple
524,1080,0,oak,oak,purple
524,1092,0,oak,oak,purple
524,1104,0,oak,oak,purple
524,1116,0,oak,oak,purple
524,1128,0,oak,oak,purple
524,1140,0,oak,oak,purple
524,1281,0,oak,oak,purple
524,1566,0,oak,oak,purple
528,1032,0,oak,oak,purple
528,1221,0,oak,oak,purple
528,1233,0,oak,oak,purple
528,1257,0,oak,oak,purple
528,1398,0,oak,oak,purple
528,1422,0,oak,oak,purple
528,1482,0,oak,oak,purple
528,1623,0,oak,oak,purple
528,1647,0,oak,oak,purple
528,1659,0,oak,oak,purple
528,2109,0,oak,oak,purple
528,2121,0,oak,oak,purple
532,900,0,oak,oak,purple
532,924,0,oak,oak,purple
532,1113,0,oak,oak,purple
532,1125,0,oak,oak,purple
532,1137,0,oak,oak,purple
532,1575,0,oak,oak,purple
532,1587,0,oak,oak,purple
532,1599,0,oak,oak,purple
532,2214,0,oak,oak,purple
532,2226,0,oak,oak,purple
536,1041,0,oak,oak,purple
536,1254,0,oak,oak,purple
536,1419,0,oak,oak,purple
536,1443,0,oak,oak,purple
536,1455,0,oak,oak,purple
536,1467,0,oak,oak,purple
536,1479,0,oak,oak,purple
536,1632,0,oak,oak,purple
536,1668,0,oak,oak,purple
536,2094,0,oak,oak,purple
536,2106,0,oak,oak,purple
536,2130,0,oak,oak,purple
540,1158,0,oak,oak,purple
540,1311,0,oak,oak,purple
540,1323,0,oak,oak,purple
540,1584,0,oak,oak,purple
540,1608,0,oak,oak,purple
540,2058,0,oak,oak,purple
540,2199,0,oak,oak,purple
540,2211,0,oak,oak,purple
540,2223,0,oak,oak,purple
540,2235,0,oak,oak,purple
544,1203,0,oak,oak,purple
544,1215,0,oak,oak,purple
544,1227,0,oak,oak,purple
544,1239,0,oak,oak,purple
544,1275,0,oak,oak,purple
544,1428,0,oak,oak,purple
544,1440,0,oak,oak,purple
544,1464,0,oak,oak,purple
544,1488,0,oak,oak,purple
544,2103,0,oak,oak,purple
544,2139,0,oak,oak,purple
548,1119,0,oak,oak,purple
548,1167,0,oak,oak,purple
548,1320,0,oak,oak,purple
548,2067,0,oak,oak,purple
552,846,0,oak,oak,purple
552,1023,0,oak,oak,purple
552,1035,0,oak,oak,purple
552,1236,0,oak,oak,purple
552,1284,0,oak,oak,purple
552,1437,0,oak,oak,purple
552,1449,0,oak,oak,purple
552,1461,0,oak,oak,purple
552,1473,0,oak,oak,purple
552,1485,0,oak,oak,purple
552,1662,0,oak,oak,purple
552,1686,0,oak,oak,purple
556,879,0,oak,oak,purple
556,915,0,oak,oak,purple
556,1104,0,oak,oak,purple
556,1116,0,oak,oak,purple
556,1128,0,oak,oak,purple
556,1140,0,oak,oak,purple
556,1176,0,oak,oak,purple
556,1188,0,oak,oak,purple
556,1329,0,oak,oak,purple
556,1341,0,oak,oak,purple
556,1353,0,oak,oak,purple
556,1413,0,oak,oak,purple
556,1614,0,oak,oak,purple
556,1626,0,oak,oak,purple
556,1638,0,oak,oak,purple
556,2076,0,oak,oak,purple
556,2229,0,oak,oak,purple
560,1032,0,oak,oak,purple
560,1044,0,oak,oak,purple
560,1269,0,oak,oak,purple
560,1281,0,oak,oak,purple
560,1305,0,oak,oak,purple
560,1458,0,oak,oak,purple
560,1470,0,oak,oak,purple
560,1482,0,oak,oak,purple
560,1683,0,oak,oak,purple
564,1161,0,oak,oak,purple
564,1185,0,oak,oak,purple
564,1350,0,oak,oak,purple
564,1422,0,oak,oak,purple
564,1623,0,oak,oak,purple
564,1635,0,oak,oak,purple
564,1647,0,oak,oak,purple
564,2061,0,oak,oak,purple
564,2073,0,oak,oak,purple
564,2238,0,oak,oak,purple
568,1029,0,oak,oak,purple
568,1053,0,oak,oak,purple
568,1230,0,oak,oak,purple
568,1254,0,oak,oak,purple
568,1278,0,oak,oak,purple
568,1290,0,oak,oak,purple
568,1479,0,oak,oak,purple
572,1158,0,oak,oak,purple
572,1170,0,oak,oak,purple
572,1206,0,oak,oak,purple
572,1371,0,oak,oak,purple
572,1620,0,oak,oak,purple
572,1644,0,oak,oak,purple
572,2070,0,oak,oak,purple
572,2247,0,oak,oak,purple
576,1275,0,oak,oak,purple
576,1299,0,oak,oak,purple
576,1323,0,oak,oak,purple
576,1464,0,oak,oak,purple
576,1488,0,oak,oak,purple
576,1749,0,oak,oak,purple
580,930,0,oak,oak,purple
580,954,0,oak,oak,purple
580,1143,0,oak,oak,purple
580,1167,0,oak,oak,purple
580,1203,0,oak,oak,purple
580,1356,0,oak,oak,purple
580,1368,0,oak,oak,purple
580,1392,0,oak,oak,purple
580,1404,0,oak,oak,purple
580,1428,0,oak,oak,purple
580,1440,0,oak,oak,purple
580,1653,0,oak,oak,purple
580,1665,0,oak,oak,purple
580,2115,0,oak,oak,purple
580,2256,0,oak,oak,purple
584,1071,0,oak,oak,purple
584,1107,0,oak,oak,purple
584,1260,0,oak,oak,purple
584,1272,0,oak,oak,purple
584,1296,0,oak,oak,purple
584,1308,0,oak,oak,purple
584,1320,0,oak,oak,purple
584,1332,0,oak,oak,purple
584,1497,0,oak,oak,purple
584,1698,0,oak,oak,purple
584,1710,0,oak,oak,purple
584,1746,0,oak,oak,purple
588,1164,0,oak,oak,purple
588,1224,0,oak,oak,purple
588,1389,0,oak,oak,purple
588,1413,0,oak,oak,purple
588,1437,0,oak,oak,purple
588,1449,0,oak,oak,purple
588,1626,0,oak,oak,purple
588,1662,0,oak,oak,purple
588,2088,0,oak,oak,purple
588,2277,0,oak,oak,purple
592,1044,0,oak,oak,purple
592,1056,0,oak,oak,purple
592,1080,0,oak,oak,purple
592,1092,0,oak,oak,purple
592,1269,0,oak,oak,purple
592,1293,0,oak,oak,purple
592,1341,0,oak,oak,purple
592,1494,0,oak,oak,purple
592,1731,0,oak,oak,purple
592,1755,0,oak,oak,purple
596,984,0,oak,oak,purple
596,1020,0,oak,oak,purple
596,1173,0,oak,oak,purple
596,1209,0,oak,oak,purple
596,1221,0,oak,oak,purple
596,1386,0,oak,oak,purple
596,1422,0,oak,oak,purple
596,1446,0,oak,oak,purple
596,1458,0,oak,oak,purple
596,1659,0,oak,oak,purple
596,2097,0,oak,oak,purple
600,1077,0,oak,oak,purple
600,1101,0,oak,oak,purple
600,1278,0,oak,oak,purple
600,1302,0,oak,oak,purple
600,1314,0,oak,oak,purple
600,1338,0,oak,oak,purple
600,1350,0,oak,oak,purple
600,1362,0,oak,oak,purple
600,1728,0,oak,oak,purple
604,1206,0,oak,oak,purple
604,1218,0,oak,oak,purple
604,1242,0,oak,oak,purple
604,1419,0,oak,oak,purple
604,1431,0,oak,oak,purple
604,1443,0,oak,oak,purple
604,1455,0,oak,oak,purple
604,1479,0,oak,oak,purple
604,1656,0,oak,oak,purple
604,1680,0,oak,oak,purple
604,2118,0,oak,oak,purple
608,921,0,oak,oak,purple
608,1086,0,oak,oak,purple
608,1110,0,oak,oak,purple
608,1287,0,oak,oak,purple
608,1311,0,oak,oak,purple
608,1335,0,oak,oak,purple
608,1359,0,oak,oak,purple
608,1749,0,oak,oak,purple
608,1761,0,oak,oak,purple
608,2259,0,oak,oak,purple
612,1002,0,oak,oak,purple
612,1026,0,oak,oak,purple
612,1179,0,oak,oak,purple
612,1191,0,oak,oak,purple
612,1203,0,oak,oak,purple
612,1215,0,oak,oak,purple
612,1239,0,oak,oak,purple
612,1263,0,oak,oak,purple
612,1428,0,oak,oak,purple
612,1464,0,oak,oak,purple
612,1476,0,oak,oak,purple
612,1488,0,oak,oak,purple
612,1689,0,oak,oak,purple
612,1713,0,oak,oak,purple
616,906,0,oak,oak,purple
616,1143,0,oak,oak,purple
616,1296,0,oak,oak,purple
616,1320,0,oak,oak,purple
616,1332,0,oak,oak,purple
616,1356,0,oak,oak,purple
616,1368,0,oak,oak,purple
616,1380,0,oak,oak,purple
616,1746,0,oak,oak,purple
616,1758,0,oak,oak,purple
616,2268,0,oak,oak,purple
620,1047,0,oak,oak,purple
620,1200,0,oak,oak,purple
620,1224,0,oak,oak,purple
620,1236,0,oak,oak,purple
620,1248,0,oak,oak,purple
620,1272,0,oak,oak,purple
620,1413,0,oak,oak,purple
620,1425,0,oak,oak,purple
620,1449,0,oak,oak,purple
620,1662,0,oak,oak,purple
620,1674,0,oak,oak,purple
620,1698,0,oak,oak,purple
620,1722,0,oak,oak,purple
620,2088,0,oak,oak,purple
624,1080,0,oak,oak,purple
624,1092,0,oak,oak,purple
624,1128,0,oak,oak,purple
624,1305,0,oak,oak,purple
624,1329,0,oak,oak,purple
624,1341,0,oak,oak,purple
624,1365,0,oak,oak,purple
624,1377,0,oak,oak,purple
624,1755,0,oak,oak,purple
624,1767,0,oak,oak,purple
628,1209,0,oak,oak,purple
628,1233,0,oak,oak,purple
628,1245,0,oak,oak,purple
628,1257,0,oak,oak,purple
628,1269,0,oak,oak,purple
628,1281,0,oak,oak,purple
628,1434,0,oak,oak,purple
628,1446,0,oak,oak,purple
628,1458,0,oak,oak,purple
628,1683,0,oak,oak,purple
628,1695,0,oak,oak,purple
628,1707,0,oak,oak,purple
628,1731,0,oak,oak,purple
628,2109,0,oak,oak,purple
632,900,0,oak,oak,purple
632,912,0,oak,oak,purple
632,1101,0,oak,oak,purple
632,1326,0,oak,oak,purple
632,1338,0,oak,oak,purple
632,1350,0,oak,oak,purple
632,1386,0,oak,oak,purple
632,2073,0,oak,oak,purple
632,2250,0,oak,oak,purple
636,1005,0,oak,oak,purple
636,1218,0,oak,oak,purple
636,1230,0,oak,oak,purple
636,1254,0,oak,oak,purple
636,1278,0,oak,oak,purple
636,1443,0,oak,oak,purple
636,1467,0,oak,oak,purple
636,1491,0,oak,oak,purple
636,1503,0,oak,oak,purple
636,1515,0,oak,oak,purple
636,1668,0,oak,oak,purple
636,1692,0,oak,oak,purple
636,1716,0,oak,oak,purple
636,1728,0,oak,oak,purple
640,1134,0,oak,oak,purple
640,1158,0,oak,oak,purple
640,1170,0,oak,oak,purple
640,1182,0,oak,oak,purple
640,1371,0,oak,oak,purple
640,1383,0,oak,oak,purple
640,1395,0,oak,oak,purple
640,1407,0,oak,oak,purple
640,2082,0,oak,oak,purple
644,1026,0,oak,oak,purple
644,1050,0,oak,oak,purple
644,1062,0,oak,oak,purple
644,1227,0,oak,oak,purple
644,1239,0,oak,oak,purple
644,1263,0,oak,oak,purple
644,1275,0,oak,oak,purple
644,1299,0,oak,oak,purple
644,1464,0,oak,oak,purple
644,1512,0,oak,oak,purple
644,1524,0,oak,oak,purple
644,1677,0,oak,oak,purple
644,1689,0,oak,oak,purple
644,2127,0,oak,oak,purple
648,1191,0,oak,oak,purple
648,1203,0,oak,oak,purple
648,1380,0,oak,oak,purple
648,1404,0,oak,oak,purple
648,1416,0,oak,oak,purple
648,2079,0,oak,oak,purple
648,2091,0,oak,oak,purple
648,2103,0,oak,oak,purple
652,858,0,oak,oak,purple
652,1023,0,oak,oak,purple
652,1047,0,oak,oak,purple
652,1059,0,oak,oak,purple
652,1236,0,oak,oak,purple
652,1248,0,oak,oak,purple
652,1296,0,oak,oak,purple
652,1485,0,oak,oak,purple
652,1497,0,oak,oak,purple
652,1509,0,oak,oak,purple
652,1521,0,oak,oak,purple
652,1533,0,oak,oak,purple
652,1686,0,oak,oak,purple
652,1698,0,oak,oak,purple
652,1710,0,oak,oak,purple
656,1164,0,oak,oak,purple
656,1176,0,oak,oak,purple
656,1212,0,oak,oak,purple
656,1377,0,oak,oak,purple
656,1389,0,oak,oak,purple
656,1425,0,oak,oak,purple
656,1437,0,oak,oak,purple
660,843,0,oak,oak,purple
660,855,0,oak,oak,purple
660,867,0,oak,oak,purple
660,1032,0,oak,oak,purple
660,1056,0,oak,oak,purple
660,1068,0,oak,oak,purple
660,1104,0,oak,oak,purple
660,1245,0,oak,oak,purple
660,1269,0,oak,oak,purple
660,1281,0,oak,oak,purple
660,1470,0,oak,oak,purple
660,1482,0,oak,oak,purple
660,1494,0,oak,oak,purple
660,1518,0,oak,oak,purple
660,1530,0,oak,oak,purple
660,1695,0,oak,oak,purple
